127.0.0.1, 2015-07-02 20:18:08, GET, /, HTTP/1.1, 303, 0.003053
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000264
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000256
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000474
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000495
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000566
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000782
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000421
127.0.0.1, 2015-07-03 09:43:46, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000273
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.017354
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000866
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001069
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.002232
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000586
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.002230
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000859
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000863
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.003813
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000343
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000207
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000299
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000575
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000667
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000294
127.0.0.1, 2015-07-03 09:43:56, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000469
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.018529
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001338
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001112
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000781
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001094
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002876
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001058
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000246
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001345
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000566
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001195
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001097
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000893
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000516
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000680
127.0.0.1, 2015-07-03 09:45:19, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000259
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.017304
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000866
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000937
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001380
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002565
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001239
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001460
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000372
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001100
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001665
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000566
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001397
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000480
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000348
127.0.0.1, 2015-07-03 09:45:56, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000365
127.0.0.1, 2015-07-03 09:45:57, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000267
127.0.0.1, 2015-07-03 09:45:59, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018697
127.0.0.1, 2015-07-03 09:46:01, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.019826
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.016589
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002104
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000949
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.002341
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001541
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000767
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.002191
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000776
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001949
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.002491
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002035
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000440
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001203
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000867
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.001019
127.0.0.1, 2015-07-03 09:46:49, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000297
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.016935
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000930
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000496
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001329
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000853
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001618
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001311
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000307
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000620
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000595
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.001182
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001341
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000506
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000577
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000584
127.0.0.1, 2015-07-03 09:47:20, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000310
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.032210
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000576
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000932
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000557
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001189
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.002427
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001865
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.001368
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001191
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000594
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000910
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000179
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000840
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000645
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000800
127.0.0.1, 2015-07-03 09:48:33, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000281
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.017069
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000806
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001451
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001087
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001818
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000709
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002807
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000324
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000234
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000346
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001266
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000814
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000296
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001090
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000428
127.0.0.1, 2015-07-03 09:48:51, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000236
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.018540
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000886
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000322
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001106
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000607
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002430
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000555
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000211
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000254
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000471
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000911
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000756
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001015
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000818
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000290
127.0.0.1, 2015-07-03 09:49:30, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000232
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.018213
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001411
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000710
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001049
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000534
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001173
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.002078
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000318
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001376
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000688
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000641
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001743
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000808
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000339
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000718
127.0.0.1, 2015-07-03 09:49:46, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000283
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.016616
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000911
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000944
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001652
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001509
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002117
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001105
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000298
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000959
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001084
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000404
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000978
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000339
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000724
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000678
127.0.0.1, 2015-07-03 09:50:00, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000365
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.017566
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000548
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001148
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000348
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.001215
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000895
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000864
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000857
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000219
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000660
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001196
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000762
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000593
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000432
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000779
127.0.0.1, 2015-07-03 09:50:39, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000407
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.020669
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001412
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001749
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001178
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.002127
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001760
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000327
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001084
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000646
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000719
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.002036
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000623
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000484
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001432
127.0.0.1, 2015-07-03 09:51:34, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000262
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.017395
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000900
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000859
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000741
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000558
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001368
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.003138
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001109
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000340
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001080
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.002046
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001311
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000309
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000745
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001026
127.0.0.1, 2015-07-03 09:51:48, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000250
127.0.0.1, 2015-07-03 09:52:19, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.017651
127.0.0.1, 2015-07-03 09:52:19, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000469
127.0.0.1, 2015-07-03 09:52:19, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001947
